cons_no,flag,media,std,max,min,mediana,coef_variacion,skewness,kurtosis,dias_consumo_cero,racha_max_ceros,n_picos,n_valles,pct_dias_bajo_media,tendencia_lineal,confidence_0,confidence_1,prediction_flag,support_prediction,contradict_prediction
037B71FAA38D517ED7123C788213A87C,0,8.590609284332675,3.816325419281952,35.45,1.43,8.03,0.4442438589591153,2.2514004243438706,10.072065075182367,0,0,9,22,0.5851063829787234,-0.0023647100222101,0.7249353046095937,0.2750646953904063,0,media = 8.591 (0.078); pct_dias_bajo_media = 0.585 (0.062),tendencia_lineal = -0.002 (-0.295); max = 35.450 (-0.184); racha_max_ceros = 0 (-0.156); min = 1.430 (-0.135); std = 3.816 (-0.113)
0386CA5CC318BE77720EDBBEF445B58B,0,0.0330947775628626,0.1886454921163933,4.21,0.0,0.0,5.700158937707501,15.704796041187365,297.5047359401921,810,102,86,0,0.844294003868472,2.669182588104584e-05,0.9726652355000396,0.0273347644999603,0,racha_max_ceros = 102 (0.201); media = 0.033 (0.201); pct_dias_bajo_media = 0.844 (0.153); dias_consumo_cero = 810 (0.150); n_valles = 0 (0.102),mediana = 0 (-0.332); min = 0 (-0.246); tendencia_lineal = 0.000 (-0.206); max = 4.210 (-0.114); std = 0.189 (-0.092)
03C32E2A8FC27B13E38F287AF87554F3,0,2.84249516441006,1.1784254357917725,7.3,0.51,2.6,0.41457429745051,0.6248563796947345,-0.0356948458378165,0,0,0,21,0.5676982591876208,-0.0025939988814106,0.9165649772442372,0.0834350227557629,0,media = 2.842 (0.085); pct_dias_bajo_media = 0.568 (0.071),tendencia_lineal = -0.003 (-0.293); max = 7.300 (-0.162); racha_max_ceros = 0 (-0.158); n_valles = 21 (-0.139); min = 0.510 (-0.133)
042B4467C21969EE251EE67DC87920F9,0,12.567446808510626,9.129985429318536,38.95,0.0,8.19,0.7264789394720768,0.8335640370368119,-0.3778473515556699,4,2,3,134,0.5947775628626693,0.0108289170448509,0.334182104867009,0.665817895132991,1,max = 38.950 (0.246); tendencia_lineal = 0.011 (0.231); racha_max_ceros = 2 (0.150); std = 9.130 (0.149); min = 0 (0.135),pct_dias_bajo_media = 0.595 (-0.114); media = 12.567 (-0.003)
04B68805E1F5947E083FC7422FB42D3D,1,9.510038684719529,4.629134053956435,29.39,0.57,8.98,0.4867629046971599,0.8269293849901072,0.7958970799226104,0,0,1,31,0.5483558994197292,0.000950511352855505,0.4706271276997661,0.5293728723002339,1,tendencia_lineal = 0.001 (0.289); max = 29.390 (0.176); racha_max_ceros = 0 (0.159); min = 0.570 (0.150); n_valles = 31 (0.133),media = 9.510 (-0.079); pct_dias_bajo_media = 0.548 (-0.063)
062278FDE2CA54783FD17833827853FD,0,2.699129593810446,2.256487735169078,6.8,0.0,2.05,0.8360057035955519,0.1878875947539722,-1.6124215885420292,66,5,0,289,0.5454545454545454,-0.0014394041121955,0.5964070213463772,0.4035929786536227,0,n_valles = 289 (0.070); pct_dias_bajo_media = 0.545 (0.060); kurtosis = -1.612 (0.047); media = 2.699 (0.021); dias_consumo_cero = 66 (0.008),max = 6.800 (-0.240); min = 0 (-0.224); std = 2.256 (-0.193); tendencia_lineal = -0.001 (-0.157); n_picos = 0 (-0.104)
064D45FCF574B02BCEE7462ABF30030C,0,12.27400386847195,8.154009568700031,41.77,0.0,11.64,0.6643316766132943,0.5268316586141035,-0.0298685772308995,3,1,4,230,0.5493230174081238,0.0242023510436666,0.3154051128631752,0.6845948871368248,1,max = 41.770 (0.242); tendencia_lineal = 0.024 (0.203); std = 8.154 (0.176); min = 0 (0.172); racha_max_ceros = 1 (0.165),pct_dias_bajo_media = 0.549 (-0.056); n_valles = 230 (-0.050); media = 12.274 (-0.009); kurtosis = -0.030 (-0.006)
065573157D11407F877066A70A25CFA8,0,4.835589941972921e-05,0.0015549260339278,0.05,0.0,0.0,32.15587038162705,32.109203790412074,1029.0009680542112,1033,798,1,0,0.9990328820116054,-1.5273253530546406e-07,0.94115432612744,0.0588456738725599,0,media = 0.000 (0.389); n_valles = 0 (0.123); coef_variacion = 32.156 (0.100); racha_max_ceros = 798 (0.080); std = 0.002 (0.073),mediana = 0 (-0.379); tendencia_lineal = -0.000 (-0.267); min = 0 (-0.228); max = 0.050 (-0.102); skewness = 32.109 (-0.022)
06D4B36A10AD8DF82391422FBAF7A647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,1034,0,0,0.0,0.0,0.982670095195022,0.017329904804978,0,media = 0 (0.339); coef_variacion = 0 (0.068); pct_dias_bajo_media = 0 (0.054),tendencia_lineal = 0 (-0.384); min = 0 (-0.248); max = 0 (-0.153); mediana = 0 (-0.149); std = 0 (-0.119)
07915BC1345FB6C4DE83A08553940629,0,1.2722823984526117,1.0868844135873783,4.94,0.0,1.13,0.8542792189134112,1.423952371013111,2.4401939898440794,199,103,66,8,0.5667311411992263,-0.00067299625918707,0.7915471569910371,0.2084528430089628,0,media = 1.272 (0.089); kurtosis = 2.440 (0.086); n_picos = 66 (0.085); racha_max_ceros = 103 (0.054); pct_dias_bajo_media = 0.567 (0.037),min = 0 (-0.215); max = 4.940 (-0.192); n_valles = 8 (-0.167); std = 1.087 (-0.158); tendencia_lineal = -0.001 (-0.145)
07B3634B79B65A24DC185DA7C54514FE,0,2.9433849129593805,0.861792944500782,10.19,0.95,2.79,0.2927897539687752,2.088981319630471,10.800101091971325,0,0,2,0,0.5647969052224371,0.0009616144922328364,0.937095486856906,0.0629045131430941,0,media = 2.943 (0.095); pct_dias_bajo_media = 0.565 (0.062); dias_consumo_cero = 0 (0.007),tendencia_lineal = 0.001 (-0.286); racha_max_ceros = 0 (-0.164); max = 10.190 (-0.164); n_valles = 0 (-0.138); std = 0.862 (-0.137)
08899E85189319D841481BE0027C8441,0,3.4199806576402274,1.2678636434592496,11.67,0.71,3.19,0.3707224602650444,1.5372274918961102,4.27481458478227,0,0,1,5,0.5880077369439072,1.6857671347669945e-05,0.8946636673611212,0.1053363326388787,0,media = 3.420 (0.082); pct_dias_bajo_media = 0.588 (0.072),tendencia_lineal = 0.000 (-0.297); racha_max_ceros = 0 (-0.172); max = 11.670 (-0.156); n_valles = 5 (-0.139); std = 1.268 (-0.129)
09453ADC879BF6345A272AC2EB291142,0,0.00033849129593810443,0.0036525698158757,0.05,0.0,0.0,10.790734827472976,11.864874897814964,146.45264803884805,1023,442,11,0,0.9893617021276596,-5.693890993398293e-07,0.9315004096369744,0.0684995903630255,0,media = 0.000 (0.349); pct_dias_bajo_media = 0.989 (0.153); coef_variacion = 10.791 (0.048); n_valles = 0 (0.046); kurtosis = 146.453 (0.024),mediana = 0 (-0.335); tendencia_lineal = -0.000 (-0.251); min = 0 (-0.248); max = 0.050 (-0.122); racha_max_ceros = 442 (-0.006)
0B5A4261D127C05B95576A366586A36B,0,14.282253384912956,6.081340261027192,52.19,0.0,13.18,0.4257969731478934,1.232806140061633,3.082753954828496,7,3,3,0,0.5812379110251451,-0.0082844372009564,0.8150258538884163,0.1849741461115836,0,media = 14.282 (0.108); pct_dias_bajo_media = 0.581 (0.056); dias_consumo_cero = 7 (0.003),tendencia_lineal = -0.008 (-0.295); max = 52.190 (-0.171); racha_max_ceros = 3 (-0.171); min = 0 (-0.141); n_valles = 0 (-0.137)
0C05449ECFE5A78AFC51D7D4081B43C1,0,9.356663442940164,6.078001291445833,38.52,0.0,6.18,0.6495906717721943,1.9240798120108824,3.802120628348933,7,4,20,3,0.6808510638297872,0.0018467199259477,0.4581697108291945,0.5418302891708054,1,tendencia_lineal = 0.002 (0.280); racha_max_ceros = 4 (0.177); max = 38.520 (0.168); std = 6.078 (0.136); min = 0 (0.133),pct_dias_bajo_media = 0.681 (-0.093); media = 9.357 (-0.058); skewness = 1.924 (-0.017)
0C22A5FD3E9144DCBC99D645DD7C357F,0,236.32094777562773,62.41439666151312,374.32,67.88,235.59,0.2641086084369117,-0.3446372544860389,-0.9770942017504658,0,0,0,2,0.5038684719535783,-0.1379585002588708,0.4964082294086699,0.5035917705913301,1,tendencia_lineal = -0.138 (0.330); racha_max_ceros = 0 (0.304); coef_variacion = 0.264 (0.246); n_valles = 2 (0.232); dias_consumo_cero = 0 (0.100),mediana = 235.590 (-0.170); media = 236.321 (-0.061); skewness = -0.345 (-0.061); min = 67.880 (-0.051); kurtosis = -0.977 (-0.027)
0C60D633897A8405625AF365F23F6647,0,1.4157543520309517,0.4762627395682764,3.33,0.0,1.23,0.336402101738243,1.687600433985491,3.2705128452335077,4,2,0,0,0.6615087040618955,-0.0006886581106579705,0.9518697261133368,0.0481302738866631,0,pct_dias_bajo_media = 0.662 (0.097); media = 1.416 (0.074),tendencia_lineal = -0.001 (-0.304); racha_max_ceros = 2 (-0.191); max = 3.330 (-0.168); std = 0.476 (-0.152); n_valles = 0 (-0.121)
0DA7BA36C5F356B683F4C254FF189138,0,5.526740812379118,1.3545924598821315,13.12,0.0,5.45,0.2450978806257815,0.1672315493495813,3.3810596818935377,8,6,0,2,0.5222437137330754,0.0013879378947147,0.931217880604486,0.0687821193955139,0,media = 5.527 (0.115); pct_dias_bajo_media = 0.522 (0.056); dias_consumo_cero = 8 (0.021),tendencia_lineal = 0.001 (-0.287); max = 13.120 (-0.154); min = 0 (-0.149); racha_max_ceros = 6 (-0.146); std = 1.355 (-0.132)
0E825961757F25E05B567933AB0AF16E,1,2.4532785299806563,1.731521326562321,9.83,0.0,2.02,0.7057989157782153,1.4921838261942983,2.394277098204861,1,1,27,40,0.5986460348162476,0.0030713303020886,0.5742670293180918,0.4257329706819082,0,pct_dias_bajo_media = 0.599 (0.085); media = 2.453 (0.040); kurtosis = 2.394 (0.017); skewness = 1.492 (0.008),tendencia_lineal = 0.003 (-0.279); max = 9.830 (-0.196); racha_max_ceros = 1 (-0.165); std = 1.732 (-0.142); n_valles = 40 (-0.127)
0EADC7DBA3C937F53CD48B6899222D00,0,9.10293036750486,3.037890027463268,32.7,0.0,9.03,0.3337266028429439,1.8851164006776235,7.291178155104193,1,1,1,3,0.5106382978723404,-0.0006045324209898358,0.7587838727468701,0.2412161272531299,0,media = 9.103 (0.100); pct_dias_bajo_media = 0.511 (0.055); dias_consumo_cero = 1 (0.020),tendencia_lineal = -0.001 (-0.303); max = 32.700 (-0.154); racha_max_ceros = 1 (-0.153); min = 0 (-0.142); n_valles = 3 (-0.136)
0EBED62ADF68470D728A820FDBDD2C50,0,0.3554835589941966,0.9859382135359483,5.78,0.0,0.0,2.773512835095825,3.7543725744247607,13.710785286421192,523,128,73,207,0.8007736943907157,0.0008591530399323415,0.8663994843448202,0.1336005156551798,0,pct_dias_bajo_media = 0.801 (0.225); racha_max_ceros = 128 (0.159); kurtosis = 13.711 (0.101); dias_consumo_cero = 523 (0.081); coef_variacion = 2.774 (0.079),mediana = 0 (-0.236); max = 5.780 (-0.206); std = 0.986 (-0.198); min = 0 (-0.046); media = 0.355 (-0.038)
0F0411B441EE9522ABC2D63E038ED745,0,26.49760154738877,13.344261996100013,78.75,0.0,21.49,0.5036026363455915,1.5481062369501737,1.9375487773035909,2,1,0,0,0.6663442940038685,0.0015013987264407,0.732851200842864,0.2671487991571359,0,media = 26.498 (0.080); pct_dias_bajo_media = 0.666 (0.056),tendencia_lineal = 0.002 (-0.310); racha_max_ceros = 1 (-0.227); max = 78.750 (-0.171); min = 0 (-0.136); n_valles = 0 (-0.136)
0F316DCAFA07D7BA3FC71B72AEDD300C,0,6.322379110251443,3.9103211341409225,23.99,0.0,5.16,0.6184888735635165,1.9520399074265884,4.322987883825424,12,1,21,10,0.688588007736944,-2.6950433331322025e-05,0.7448512151320843,0.2551487848679157,0,pct_dias_bajo_media = 0.689 (0.094); media = 6.322 (0.058); skewness = 1.952 (0.021),tendencia_lineal = -0.000 (-0.280); racha_max_ceros = 1 (-0.169); max = 23.990 (-0.168); min = 0 (-0.141); std = 3.910 (-0.140)
0F5E062DB2F5A9CF2F672BE7AEB8E5F9,0,16.880618955512578,6.365508856698958,47.76,6.76,16.49,0.3770897781340074,1.217176185793909,2.621687594165275,0,0,0,0,0.5290135396518375,-0.0013377687507113,0.847782053937072,0.152217946062928,0,media = 16.881 (0.092); pct_dias_bajo_media = 0.529 (0.029),tendencia_lineal = -0.001 (-0.298); max = 47.760 (-0.171); racha_max_ceros = 0 (-0.158); n_valles = 0 (-0.157); min = 6.760 (-0.141)
0FC90AA2232E044088F3021D25015117,0,0.0722437137330752,0.0967966830781234,0.35,0.0,0.05,1.3398630562621134,1.6464594763161375,1.5339586726104892,299,269,132,120,0.7562862669245648,0.00018481306811105557,0.8614819704167682,0.1385180295832318,0,pct_dias_bajo_media = 0.756 (0.188); kurtosis = 1.534 (0.065); coef_variacion = 1.340 (0.030); dias_consumo_cero = 299 (0.024); n_picos = 132 (0.016),max = 0.350 (-0.236); mediana = 0.050 (-0.205); std = 0.097 (-0.193); min = 0 (-0.117); tendencia_lineal = 0.000 (-0.064)
0FCCF1D8996C3A52584B1211E54FC058,0,9.83763056092843,7.539990351219965,35.56,0.41,8.5,0.7664437391221139,0.6562929555036385,-0.3458373647622701,0,0,9,236,0.5725338491295938,0.0150698879639231,0.3032854444272442,0.6967145555727557,1,max = 35.560 (0.241); tendencia_lineal = 0.015 (0.212); std = 7.540 (0.164); racha_max_ceros = 0 (0.153); min = 0.410 (0.146),pct_dias_bajo_media = 0.573 (-0.071); n_valles = 236 (-0.062)
1071A4FC77983C2ACC438EB61480CAD9,0,0.0209767891682785,0.2256476393777844,4.13,0.0,0.0,10.757015173657404,15.336856164376409,251.6316256912305,979,270,28,0,0.9680851063829788,7.399281662466404e-05,0.9663491074322004,0.0336508925677996,0,media = 0.021 (0.329); pct_dias_bajo_media = 0.968 (0.127); n_valles = 0 (0.072); coef_variacion = 10.757 (0.062); dias_consumo_cero = 979 (0.039),mediana = 0 (-0.354); min = 0 (-0.255); tendencia_lineal = 0.000 (-0.252); max = 4.130 (-0.123); racha_max_ceros = 270 (-0.016)
1071D17AFEAB6C96473F7B1662E0AC4D,0,6.794922630560942,4.713714234201504,23.95,0.65,6.54,0.6937112444814361,0.3259615206306626,-0.5566746342093145,0,0,3,286,0.5154738878143134,-0.0026888817324449,0.6367760259864139,0.3632239740135861,0,n_valles = 286 (0.070); kurtosis = -0.557 (0.034); pct_dias_bajo_media = 0.515 (0.033); media = 6.795 (0.016),max = 23.950 (-0.229); tendencia_lineal = -0.003 (-0.216); min = 0.650 (-0.187); racha_max_ceros = 0 (-0.173); std = 4.714 (-0.170)
10E64B2FB67C2A4B6A16D061708FA01A,0,7.525589941972915,4.486931922115958,29.46,0.68,6.97,0.5962232803956975,1.3959040755341818,3.058326072588362,0,0,11,40,0.5560928433268859,0.0042911705942628,0.3618992090741859,0.6381007909258141,1,tendencia_lineal = 0.004 (0.257); max = 29.460 (0.201); min = 0.680 (0.152); racha_max_ceros = 0 (0.152); std = 4.487 (0.144),pct_dias_bajo_media = 0.556 (-0.081); media = 7.526 (-0.057); kurtosis = 3.058 (-0.026)
114EBD196DD426B86F5D9D95DAA45380,0,10.392649903288202,4.42081398190415,25.78,0.0,8.82,0.4253788998035446,1.2465381958231454,1.1660882174442555,8,8,0,0,0.648936170212766,0.0009649149980719288,0.8524324598552164,0.1475675401447835,0,media = 10.393 (0.096); pct_dias_bajo_media = 0.649 (0.084),tendencia_lineal = 0.001 (-0.298); racha_max_ceros = 8 (-0.177); max = 25.780 (-0.173); std = 4.421 (-0.137); min = 0 (-0.136)
11F6353D03A3BA316220C1B4B3D83DD8,0,3.8915667311411903,1.5038998873421323,11.32,0.0,3.5,0.3864510083580446,0.6542537489121965,-0.2174866726357081,2,1,0,3,0.6121856866537717,-0.0021467620867464,0.9093808967995212,0.0906191032004787,0,media = 3.892 (0.080); pct_dias_bajo_media = 0.612 (0.067),tendencia_lineal = -0.002 (-0.296); racha_max_ceros = 1 (-0.180); max = 11.320 (-0.159); std = 1.504 (-0.138); n_valles = 3 (-0.128)
12BABD84CFACF753808D3887DDA1C720,0,0.7990425531914878,0.7440064173179686,2.47,0.0,0.57,0.9311223968564664,0.5901551794749701,-1.0549870150260745,155,24,1,187,0.5831721470019342,5.237334991780107e-05,0.8289349747475258,0.1710650252524742,0,pct_dias_bajo_media = 0.583 (0.114); kurtosis = -1.055 (0.041); racha_max_ceros = 24 (0.034); n_valles = 187 (0.030); media = 0.799 (0.014),max = 2.470 (-0.235); min = 0 (-0.203); std = 0.744 (-0.190); tendencia_lineal = 0.000 (-0.157); mediana = 0.570 (-0.135)
12D6DA01A7A63F6D276C23BC99CE1E57,0,28.840764023210824,14.037130415317543,71.87,4.18,24.0,0.4867114617359155,0.9772757211832604,0.4764696360371325,0,0,0,26,0.6015473887814313,-0.0010367436056784,0.575717111484014,0.4242828885159859,0,media = 28.841 (0.074); pct_dias_bajo_media = 0.602 (0.054),tendencia_lineal = -0.001 (-0.286); racha_max_ceros = 0 (-0.209); max = 71.870 (-0.179); n_valles = 26 (-0.148); min = 4.180 (-0.144)
1499ACCE1D50FE7D43F94659715D0B8D,0,3.250396518375247,0.6008304493570579,5.99,0.81,3.3,0.1848483549500572,-0.6860296284956291,3.5986936202383824,0,0,0,1,0.4632495164410058,8.293120491697199e-05,0.9537244213396048,0.0462755786603953,0,media = 3.250 (0.114); pct_dias_bajo_media = 0.463 (0.053); dias_consumo_cero = 0 (0.041),tendencia_lineal = 0.000 (-0.287); max = 5.990 (-0.152); min = 0.810 (-0.146); racha_max_ceros = 0 (-0.135); n_valles = 1 (-0.134)
14D551657033CBD3F07D7EAE5DCB67C1,0,8.374206963249515,3.565606791363769,27.5,0.0,8.43,0.4257844124239527,0.0433261731731504,1.9525127593058524,64,59,1,8,0.4941972920696325,0.001846591526192,0.7196869193673361,0.2803130806326639,0,media = 8.374 (0.125); dias_consumo_cero = 64 (0.058); pct_dias_bajo_media = 0.494 (0.048); kurtosis = 1.953 (0.009),tendencia_lineal = 0.002 (-0.223); min = 0 (-0.174); max = 27.500 (-0.168); n_valles = 8 (-0.148); std = 3.566 (-0.134)
14FF4EBE44E2BE1B1358A5B6A25E35B1,0,11.980444874274667,4.029157980557745,29.88,3.2,10.94,0.3363112157220023,1.1014125117572486,1.1666700614800236,0,0,0,1,0.6150870406189555,0.0028218289668858,0.7685758396959828,0.2314241603040172,0,media = 11.980 (0.081); pct_dias_bajo_media = 0.615 (0.062),tendencia_lineal = 0.003 (-0.303); racha_max_ceros = 0 (-0.171); max = 29.880 (-0.168); n_valles = 1 (-0.130); std = 4.029 (-0.122)
15005E14E4F93F9CFA448DF75DED6186,0,3.2514119922630558,2.5103287386477167,11.29,0.0,2.42,0.7720734082980582,0.8213862548693971,-0.2201127429074851,36,34,17,133,0.6063829787234043,0.0050015265108886,0.4707065731187948,0.5292934268812052,1,max = 11.290 (0.238); tendencia_lineal = 0.005 (0.190); std = 2.510 (0.158); min = 0 (0.143); mediana = 2.420 (0.091),pct_dias_bajo_media = 0.606 (-0.138); dias_consumo_cero = 36 (-0.013); media = 3.251 (-0.010); kurtosis = -0.220 (-0.002)
1508BA0AB68E44F909AF37CC8DA912FE,0,4.782640232108313,2.6577999862404926,16.93,0.0,5.5,0.5557181509069656,-0.2999950804397582,0.5231252904065973,172,101,3,1,0.3568665377176016,-0.0031736055650164,0.6462395124930378,0.3537604875069622,0,media = 4.783 (0.183); dias_consumo_cero = 172 (0.074); racha_max_ceros = 101 (0.071); pct_dias_bajo_media = 0.357 (0.052); kurtosis = 0.523 (0.026),min = 0 (-0.252); max = 16.930 (-0.168); n_valles = 1 (-0.162); tendencia_lineal = -0.003 (-0.147); std = 2.658 (-0.137)
151E45D4ADD8EF5CD843A10AF7E1FE8C,0,1.2426789168278525,2.726562800333601,15.26,0.0,0.0,2.1941007957981715,2.910655779225968,8.533616191025967,715,113,93,13,0.7456479690522244,0.0022804764866274,0.4479933395902709,0.5520066604097291,1,mediana = 0 (0.224); tendencia_lineal = 0.002 (0.203); min = 0 (0.201); std = 2.727 (0.192); max = 15.260 (0.170),pct_dias_bajo_media = 0.746 (-0.145); racha_max_ceros = 113 (-0.090); media = 1.243 (-0.071); dias_consumo_cero = 715 (-0.068); coef_variacion = 2.194 (-0.047)
15703474DBD65D62FF172DBDB2E7EA29,0,7.544235976789175,4.039033033716812,27.72,0.0,6.85,0.5353799968801909,1.066811816410286,1.838259022788315,7,4,5,47,0.5735009671179884,0.0046609908449887,0.6098197600132929,0.3901802399867071,0,pct_dias_bajo_media = 0.574 (0.087); media = 7.544 (0.064); kurtosis = 1.838 (0.008),tendencia_lineal = 0.005 (-0.252); max = 27.720 (-0.214); std = 4.039 (-0.161); racha_max_ceros = 4 (-0.156); min = 0 (-0.152)
15F8B9D85804227F481C0621B5034FEA,0,15.389216634429417,12.880873581633171,61.59,0.0,12.41,0.8370064498809854,1.5234740814306396,1.9962359532701424,3,2,49,138,0.6914893617021277,-0.0060366318523913,0.4051814168527737,0.5948185831472262,1,max = 61.590 (0.227); tendencia_lineal = -0.006 (0.219); std = 12.881 (0.183); racha_max_ceros = 2 (0.143); mediana = 12.410 (0.140),pct_dias_bajo_media = 0.691 (-0.144); skewness = 1.523 (-0.033); n_picos = 49 (-0.022); n_valles = 138 (-0.014)
1669FF8C6359DF1C59D575CAB1A753A7,0,5.690531914893598,2.477689374095963,21.78,0.0,5.61,0.4354055844254571,0.571581525181193,2.6977808143279454,36,19,1,19,0.6218568665377177,0.0016646194771477,0.6165483240074654,0.3834516759925346,0,media = 5.691 (0.096); pct_dias_bajo_media = 0.622 (0.082),tendencia_lineal = 0.002 (-0.257); max = 21.780 (-0.168); min = 0 (-0.159); std = 2.478 (-0.129); n_valles = 19 (-0.124)
16749056986DDA3F96782DA3483540BA,0,5.817301740812369,3.820520657545349,23.46,0.03,4.86,0.6567513303877244,1.208403377701176,1.48565887695612,0,0,13,55,0.5647969052224371,-0.0017716971822656,0.7130901895930418,0.2869098104069582,0,pct_dias_bajo_media = 0.565 (0.070); media = 5.817 (0.040); kurtosis = 1.486 (0.027); dias_consumo_cero = 0 (0.010),tendencia_lineal = -0.002 (-0.247); max = 23.460 (-0.221); racha_max_ceros = 0 (-0.151); min = 0.030 (-0.146); std = 3.821 (-0.145)
